fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-06-02,B6,B6,B6,478,B6,N779JB,478,12451,JAX,"Jacksonville, FL",12478,JFK,"New York, NY",1958,2024,26,17,2041,2329,11,2220,2340,80,0,,0,N,142,196,168,1,828,18,0,54,0,8,,,,
2018-06-02,B6,B6,B6,490,B6,N903JB,490,13204,MCO,"Orlando, FL",12478,JFK,"New York, NY",1006,1006,0,22,1028,1227,7,1237,1234,-3,0,,0,N,151,148,119,1,944,,,,,,,,,
2018-06-02,B6,B6,B6,514,B6,N794JB,514,12954,LGB,"Long Beach, CA",12478,JFK,"New York, NY",1431,1425,-6,21,1446,2245,7,2300,2252,-8,0,,0,N,329,327,299,1,2465,,,,,,,,,
2018-06-02,B6,B6,B6,915,B6,N992JB,915,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",1559,1613,14,31,1644,1917,29,1944,1946,2,0,,0,N,405,393,333,1,2586,,,,,,,,,
2018-06-02,B6,B6,B6,2224,B6,N187JB,2224,13204,MCO,"Orlando, FL",11278,DCA,"Washington, DC",1122,1116,-6,19,1135,1311,3,1329,1314,-15,0,,0,N,127,118,96,1,759,,,,,,,,,
2018-06-02,DL,DL_CODESHARE,DL,5531,EV,N713EV,5531,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1026,1026,0,18,1044,1119,3,1129,1122,-7,0,,0,N,63,56,35,1,192,,,,,,,,,
2018-06-02,HA,HA,HA,47,HA,N202HA,47,13796,OAK,"Oakland, CA",12173,HNL,"Honolulu, HI",800,821,21,12,833,1048,7,1030,1055,25,0,,0,N,330,334,315,1,2409,25,0,0,0,0,,,,
2018-06-02,HA,HA,HA,196,HA,N485HA,196,12173,HNL,"Honolulu, HI",13830,OGG,"Kahului, HI",1950,1946,-4,12,1958,2020,5,2030,2025,-5,0,,0,N,40,39,22,1,100,,,,,,,,,
2018-06-02,NK,NK,NK,676,NK,N505NK,676,11697,FLL,"Fort Lauderdale, FL",13204,MCO,"Orlando, FL",2035,2034,-1,9,2043,2116,13,2137,2129,-8,0,,0,N,62,55,33,1,177,,,,,,,,,
2018-06-02,NK,NK,NK,719,NK,N622NK,719,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",2049,2042,-7,18,2100,2140,9,2210,2149,-21,0,,0,N,81,67,40,1,236,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,5660,OH,N597NN,5660,11641,FAY,"Fayetteville, NC",11057,CLT,"Charlotte, NC",1246,1238,-8,16,1254,1325,12,1351,1337,-14,0,,0,N,65,59,31,1,118,,,,,,,,,
2018-06-02,AA,AA,AA,1473,AA,N163AA,1473,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",1020,1107,47,20,1127,1408,10,1323,1418,55,0,,0,N,123,131,101,1,731,6,0,8,0,41,,,,
2018-06-02,AA,AA,AA,1490,AA,N897NN,1490,14100,PHL,"Philadelphia, PA",10721,BOS,"Boston, MA",910,1046,96,15,1101,1146,9,1046,1155,69,0,,0,N,96,69,45,1,280,2,0,0,0,67,,,,
2018-06-02,AA,AA,AA,2610,AA,N938NN,2610,11298,DFW,"Dallas/Fort Worth, TX",10140,ABQ,"Albuquerque, NM",2235,2232,-3,21,2253,2319,8,2323,2327,4,0,,0,N,108,115,86,1,569,,,,,,,,,
2018-06-02,AA,AA,AA,660,AA,N767UW,660,14107,PHX,"Phoenix, AZ",13796,OAK,"Oakland, CA",1645,1639,-6,12,1651,1824,5,1835,1829,-6,0,,0,N,110,110,93,1,646,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,4957,PT,N631AE,4957,14100,PHL,"Philadelphia, PA",14711,SCE,"State College, PA",905,856,-9,29,925,1003,6,1024,1009,-15,0,,0,N,79,73,38,1,153,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,4989,PT,N659AE,4989,10581,BGR,"Bangor, ME",14100,PHL,"Philadelphia, PA",1300,1251,-9,10,1301,1425,5,1457,1430,-27,0,,0,N,117,99,84,1,473,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,5014,PT,N630AE,5014,10529,BDL,"Hartford, CT",14100,PHL,"Philadelphia, PA",811,759,-12,10,809,902,17,935,919,-16,0,,0,N,84,80,53,1,196,,,,,,,,,
2018-06-02,UA,UA_CODESHARE,UA,6079,YV,N513MJ,6079,12264,IAD,"Washington, DC",11057,CLT,"Charlotte, NC",825,,,,,,,951,,,1,B,0,N,86,,,1,322,,,,,,,,,
2018-06-02,UA,UA_CODESHARE,UA,6210,YV,N88330,6210,12451,JAX,"Jacksonville, FL",12264,IAD,"Washington, DC",1350,1920,330,10,1930,2057,6,1546,2103,317,0,,0,N,116,103,87,1,630,0,317,0,0,0,1405.0,62,52,
2018-06-02,F9,F9,F9,1568,F9,N203FR,1568,14831,SJC,"San Jose, CA",10397,ATL,"Atlanta, GA",1113,1242,89,28,1310,2031,9,1849,2040,111,0,,0,N,276,298,261,1,2116,89,0,22,0,0,1108.0,12,12,
2018-06-02,F9,F9,F9,672,F9,N232FR,672,11292,DEN,"Denver, CO",13577,MYR,"Myrtle Beach, SC",637,631,-6,15,646,1138,6,1200,1144,-16,0,,0,N,203,193,172,1,1485,,,,,,,,,
2018-06-02,F9,F9,F9,1194,F9,N312FR,1194,13930,ORD,"Chicago, IL",12391,ISP,"Islip, NY",1845,1841,-4,22,1903,2212,7,2147,2219,32,0,,0,N,122,158,129,1,773,0,0,32,0,0,,,,
2018-06-02,DL,DL,DL,325,DL,N312US,325,11433,DTW,"Detroit, MI",10397,ATL,"Atlanta, GA",1530,1528,-2,17,1545,1715,8,1727,1723,-4,0,,0,N,117,115,90,1,594,,,,,,,,,
2018-06-02,DL,DL,DL,427,DL,N924DN,427,13487,MSP,"Minneapolis, MN",10821,BWI,"Baltimore, MD",900,853,-7,21,914,1217,5,1224,1222,-2,0,,0,N,144,149,123,1,936,,,,,,,,,
2018-06-02,DL,DL,DL,868,DL,N888DU,868,13487,MSP,"Minneapolis, MN",10721,BOS,"Boston, MA",2019,2013,-6,16,2029,2351,13,12,4,-8,0,,0,N,173,171,142,1,1124,,,,,,,,,
2018-06-02,DL,DL,DL,991,DL,N909DE,991,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1350,1352,2,16,1408,1531,7,1544,1538,-6,0,,0,N,114,106,83,1,594,,,,,,,,,
2018-06-02,DL,DL,DL,1151,DL,N589NW,1151,13487,MSP,"Minneapolis, MN",14771,SFO,"San Francisco, CA",1150,1145,-5,27,1212,1337,7,1346,1344,-2,0,,0,N,236,239,205,1,1589,,,,,,,,,
2018-06-02,DL,DL,DL,1197,DL,N874DN,1197,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",1100,1101,1,15,1116,1130,5,1132,1135,3,0,,0,N,92,94,74,1,507,,,,,,,,,
2018-06-02,DL,DL,DL,1257,DL,N993AT,1257,10874,CAK,"Akron, OH",10397,ATL,"Atlanta, GA",1400,1357,-3,12,1409,1524,6,1550,1530,-20,0,,0,N,110,93,75,1,528,,,,,,,,,
2018-06-02,DL,DL,DL,1682,DL,N305DN,1682,10397,ATL,"Atlanta, GA",12892,LAX,"Los Angeles, CA",1900,1906,6,11,1917,2027,8,2050,2035,-15,0,,0,N,290,269,250,1,1947,,,,,,,,,
2018-06-02,DL,DL,DL,1719,DL,N546US,1719,12892,LAX,"Los Angeles, CA",12173,HNL,"Honolulu, HI",1025,1023,-2,34,1057,1330,8,1311,1338,27,0,,0,N,346,375,333,1,2556,0,0,27,0,0,,,,
2018-06-02,DL,DL,DL,1729,DL,N3762Y,1729,11193,CVG,"Cincinnati, OH",12889,LAS,"Las Vegas, NV",845,841,-4,10,851,929,8,950,937,-13,0,,0,N,245,236,218,1,1678,,,,,,,,,
2018-06-02,DL,DL,DL,1763,DL,N871DN,1763,14869,SLC,"Salt Lake City, UT",11433,DTW,"Detroit, MI",930,929,-1,15,944,1452,8,1458,1500,2,0,,0,N,208,211,188,1,1481,,,,,,,,,
2018-06-02,DL,DL,DL,1811,DL,N551NW,1811,13487,MSP,"Minneapolis, MN",12889,LAS,"Las Vegas, NV",1955,2022,27,11,2033,2115,6,2111,2121,10,0,,0,N,196,179,162,1,1299,,,,,,,,,
2018-06-02,DL,DL,DL,1840,DL,N845DN,1840,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",1400,1359,-1,12,1411,2026,8,2058,2034,-24,0,,0,N,238,215,195,1,1749,,,,,,,,,
2018-06-02,DL,DL,DL,1842,DL,N858DZ,1842,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",759,816,17,13,829,1013,5,1021,1018,-3,0,,0,N,142,122,104,1,762,,,,,,,,,
2018-06-02,DL,DL,DL,1925,DL,N545US,1925,13198,MCI,"Kansas City, MO",10397,ATL,"Atlanta, GA",600,710,70,13,723,959,11,857,1010,73,0,,0,N,117,120,96,1,692,0,70,3,0,0,,,,
2018-06-02,DL,DL,DL,1927,DL,N6712B,1927,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",745,745,0,9,754,913,17,931,930,-1,0,,0,N,106,105,79,1,581,,,,,,,,,
2018-06-02,DL,DL,DL,2158,DL,N348NB,2158,11146,CRW,"Charleston/Dunbar, WV",10397,ATL,"Atlanta, GA",700,1027,207,9,1036,1129,10,820,1139,199,0,,0,N,80,72,53,1,363,199,0,0,0,0,,,,
2018-06-02,DL,DL,DL,2307,DL,N309DE,2307,10397,ATL,"Atlanta, GA",14685,SAV,"Savannah, GA",1957,2000,3,16,2016,2055,9,2102,2104,2,0,,0,N,65,64,39,1,214,,,,,,,,,
2018-06-02,DL,DL,DL,2361,DL,N388DA,2361,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",2105,2106,1,9,2115,2224,7,2239,2231,-8,0,,0,N,94,85,69,1,481,,,,,,,,,
2018-06-02,DL,DL,DL,2401,DL,N922DL,2401,10257,ALB,"Albany, NY",10397,ATL,"Atlanta, GA",1200,1212,12,12,1224,1422,6,1430,1428,-2,0,,0,N,150,136,118,1,853,,,,,,,,,
2018-06-02,DL,DL,DL,2607,DL,N908DA,2607,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",1045,1038,-7,12,1050,1156,5,1213,1201,-12,0,,0,N,88,83,66,1,406,,,,,,,,,
2018-06-02,DL,DL,DL,2662,DL,N344DN,2662,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",1110,1130,20,9,1139,1827,6,1830,1833,3,0,,0,N,260,243,228,1,1947,,,,,,,,,
2018-06-02,DL,DL,DL,2701,DL,N929AT,2701,10397,ATL,"Atlanta, GA",12217,HSV,"Huntsville, AL",1345,1404,19,13,1417,1346,3,1336,1349,13,0,,0,N,51,45,29,1,151,,,,,,,,,
2018-06-02,DL,DL,DL,2836,DL,N828DN,2836,12478,JFK,"New York, NY",11292,DEN,"Denver, CO",805,758,-7,24,822,1002,9,1038,1011,-27,0,,0,N,273,253,220,1,1626,,,,,,,,,
2018-06-02,DL,DL_CODESHARE,DL,3350,9E,N686BR,3350,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1404,1400,-4,19,1419,1515,7,1525,1522,-3,0,,0,N,81,82,56,1,300,,,,,,,,,
2018-06-02,DL,DL_CODESHARE,DL,3409,9E,N294PQ,3409,13871,OMA,"Omaha, NE",13487,MSP,"Minneapolis, MN",1051,1049,-2,12,1101,1152,5,1203,1157,-6,0,,0,N,72,68,51,1,282,,,,,,,,,
2018-06-02,B6,B6,B6,120,B6,N807JB,120,13204,MCO,"Orlando, FL",10257,ALB,"Albany, NY",1129,1119,-10,19,1138,1351,3,1413,1354,-19,0,,0,N,164,155,133,1,1073,,,,,,,,,
2018-06-02,B6,B6,B6,153,B6,N304JB,153,12478,JFK,"New York, NY",14027,PBI,"West Palm Beach/Palm Beach, FL",1212,1208,-4,18,1226,1445,3,1510,1448,-22,0,,0,N,178,160,139,1,1028,,,,,,,,,
2018-06-02,B6,B6,B6,2783,B6,N178JB,2783,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",1256,1301,5,15,1316,1442,4,1455,1446,-9,0,,0,N,119,105,86,1,612,,,,,,,,,
2018-06-02,G4,G4,G4,770,G4,891GA,770,12917,LCK,"Columbus, OH",12451,JAX,"Jacksonville, FL",1048,1046,-2,13,1059,1225,4,1235,1229,-6,0,,0,N,107,103,86,1,646,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,5313,OH,N547NN,5313,13795,OAJ,"Jacksonville/Camp Lejeune, NC",11057,CLT,"Charlotte, NC",1940,2000,20,9,2009,2045,9,2059,2054,-5,0,,0,N,79,54,36,1,191,,,,,,,,,
2018-06-02,WN,WN,WN,3417,WN,N209WN,3417,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",1255,1305,10,8,1313,1407,3,1410,1410,0,0,,0,N,75,65,54,1,289,,,,,,,,,
2018-06-02,WN,WN,WN,4403,WN,N8529Z,4403,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",1945,1949,4,14,2003,2207,9,2225,2216,-9,0,,0,N,160,147,124,1,946,,,,,,,,,
2018-06-02,WN,WN,WN,3844,WN,N751SW,3844,10423,AUS,"Austin, TX",14107,PHX,"Phoenix, AZ",720,717,-3,12,729,731,3,755,734,-21,0,,0,N,155,137,122,1,872,,,,,,,,,
2018-06-02,WN,WN,WN,3752,WN,N269WN,3752,10599,BHM,"Birmingham, AL",13204,MCO,"Orlando, FL",610,647,37,9,656,903,6,840,909,29,0,,0,N,90,82,67,1,479,0,0,0,29,0,,,,
2018-06-02,WN,WN,WN,3464,WN,N462WN,3464,10693,BNA,"Nashville, TN",12953,LGA,"New York, NY",1110,1112,2,20,1132,1428,3,1415,1431,16,0,,0,N,125,139,116,1,764,0,0,16,0,0,,,,
2018-06-02,WN,WN,WN,3476,WN,N8508W,3476,10693,BNA,"Nashville, TN",14100,PHL,"Philadelphia, PA",1120,1114,-6,16,1130,1423,4,1415,1427,12,0,,0,N,115,133,113,1,675,,,,,,,,,
2018-06-02,WN,WN,WN,3396,WN,N959WN,3396,10721,BOS,"Boston, MA",10397,ATL,"Atlanta, GA",540,533,-7,15,548,755,5,830,800,-30,0,,0,N,170,147,127,1,946,,,,,,,,,
2018-06-02,WN,WN,WN,4254,WN,N558WN,4254,10800,BUR,"Burbank, CA",13796,OAK,"Oakland, CA",905,905,0,11,916,1007,6,1020,1013,-7,0,,0,N,75,68,51,1,325,,,,,,,,,
2018-06-02,WN,WN,WN,3287,WN,N7859B,3287,11066,CMH,"Columbus, OH",10397,ATL,"Atlanta, GA",705,705,0,7,712,818,6,840,824,-16,0,,0,N,95,79,66,1,447,,,,,,,,,
2018-06-02,WN,WN,WN,4453,WN,N7876A,4453,11259,DAL,"Dallas, TX",10599,BHM,"Birmingham, AL",1550,1555,5,8,1603,1724,3,1725,1727,2,0,,0,N,95,92,81,1,587,,,,,,,,,
2018-06-02,WN,WN,WN,732,WN,N423WN,732,11259,DAL,"Dallas, TX",11292,DEN,"Denver, CO",1405,1435,30,8,1443,1521,5,1505,1526,21,0,,0,N,120,111,98,1,651,21,0,0,0,0,,,,
2018-06-02,WN,WN,WN,1232,WN,N7816B,1232,11292,DEN,"Denver, CO",10693,BNA,"Nashville, TN",1030,1028,-2,10,1038,1336,7,1400,1343,-17,0,,0,N,150,135,118,1,1014,,,,,,,,,
2018-06-02,WN,WN,WN,4497,WN,N7867A,4497,11292,DEN,"Denver, CO",13198,MCI,"Kansas City, MO",1040,1037,-3,9,1046,1252,14,1315,1306,-9,0,,0,N,95,89,66,1,533,,,,,,,,,
2018-06-02,WN,WN,WN,3773,WN,N8683D,3773,11292,DEN,"Denver, CO",14057,PDX,"Portland, OR",835,835,0,10,845,1001,2,1020,1003,-17,0,,0,N,165,148,136,1,991,,,,,,,,,
2018-06-02,WN,WN,WN,4686,WN,N932WN,4686,11292,DEN,"Denver, CO",14683,SAT,"San Antonio, TX",1820,1824,4,10,1834,2109,2,2130,2111,-19,0,,0,N,130,107,95,1,794,,,,,,,,,
2018-06-02,WN,WN,WN,6877,WN,N7721E,6877,11481,ECP,"Panama City, FL",11259,DAL,"Dallas, TX",1255,1249,-6,8,1257,1435,4,1455,1439,-16,0,,0,N,120,110,98,1,674,,,,,,,,,
2018-06-02,WN,WN,WN,1596,WN,N487WN,1596,11697,FLL,"Fort Lauderdale, FL",12391,ISP,"Islip, NY",1145,1143,-2,10,1153,1413,4,1435,1417,-18,0,,0,N,170,154,140,1,1092,,,,,,,,,
2018-06-02,WN,WN,WN,662,WN,N430WN,662,11697,FLL,"Fort Lauderdale, FL",14122,PIT,"Pittsburgh, PA",1505,1506,1,15,1521,1732,3,1750,1735,-15,0,,0,N,165,149,131,1,994,,,,,,,,,
2018-06-02,WN,WN,WN,4413,WN,N7824A,4413,12191,HOU,"Houston, TX",14107,PHX,"Phoenix, AZ",2110,2108,-2,10,2118,2138,3,2200,2141,-19,0,,0,N,170,153,140,1,1020,,,,,,,,,
2018-06-02,WN,WN,WN,4728,WN,N455WN,4728,12206,HRL,"Harlingen/San Benito, TX",12191,HOU,"Houston, TX",1705,1700,-5,10,1710,1801,5,1810,1806,-4,0,,0,N,65,66,51,1,277,,,,,,,,,
2018-06-02,WN,WN,WN,1470,WN,N8675A,1470,12889,LAS,"Las Vegas, NV",11259,DAL,"Dallas, TX",1415,1414,-1,8,1422,1835,5,1855,1840,-15,0,,0,N,160,146,133,1,1067,,,,,,,,,
2018-06-02,WN,WN,WN,4835,WN,N708SW,4835,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1710,1738,28,23,1801,1842,8,1820,1850,30,0,,0,N,70,72,41,1,236,0,0,2,0,28,,,,
2018-06-02,WN,WN,WN,4205,WN,N742SW,4205,12889,LAS,"Las Vegas, NV",14570,RNO,"Reno, NV",715,710,-5,9,719,812,5,830,817,-13,0,,0,N,75,67,53,1,345,,,,,,,,,
2018-06-02,WN,WN,WN,4837,WN,N708SW,4837,12889,LAS,"Las Vegas, NV",14831,SJC,"San Jose, CA",2040,2122,42,9,2131,2229,2,2200,2231,31,0,,0,N,80,69,58,1,386,0,0,0,0,31,,,,
2018-06-02,WN,WN,WN,3564,WN,N7712G,3564,12953,LGA,"New York, NY",11259,DAL,"Dallas, TX",1645,1706,21,64,1810,2005,5,1945,2010,25,0,,0,N,240,244,175,1,1381,10,0,4,0,11,,,,
2018-06-02,WN,WN,WN,3673,WN,N8699A,3673,13198,MCI,"Kansas City, MO",13495,MSY,"New Orleans, LA",1435,1431,-4,6,1437,1603,3,1630,1606,-24,0,,0,N,115,95,86,1,689,,,,,,,,,
2018-06-02,WN,WN,WN,3870,WN,N905WN,3870,13232,MDW,"Chicago, IL",10257,ALB,"Albany, NY",1350,1351,1,9,1400,1637,3,1640,1640,0,0,,0,N,110,109,97,1,717,,,,,,,,,
2018-06-02,WN,WN,WN,1411,WN,N273WN,1411,13232,MDW,"Chicago, IL",11697,FLL,"Fort Lauderdale, FL",605,604,-1,13,617,949,5,1000,954,-6,0,,0,N,175,170,152,1,1167,,,,,,,,,
2018-06-02,WN,WN,WN,4549,WN,N7886A,4549,13232,MDW,"Chicago, IL",12191,HOU,"Houston, TX",825,828,3,14,842,1043,6,1105,1049,-16,0,,0,N,160,141,121,1,937,,,,,,,,,
2018-06-02,WN,WN,WN,6083,WN,N949WN,6083,13891,ONT,"Ontario, CA",14831,SJC,"San Jose, CA",920,919,-1,5,924,1013,3,1030,1016,-14,0,,0,N,70,57,49,1,333,,,,,,,,,
2018-06-02,WN,WN,WN,3882,WN,N781WN,3882,14122,PIT,"Pittsburgh, PA",10397,ATL,"Atlanta, GA",645,644,-1,10,654,814,5,835,819,-16,0,,0,N,110,95,80,1,526,,,,,,,,,
2018-06-02,WN,WN,WN,3567,WN,N414WN,3567,14679,SAN,"San Diego, CA",13232,MDW,"Chicago, IL",1215,1213,-2,13,1226,1748,3,1805,1751,-14,0,,0,N,230,218,202,1,1728,,,,,,,,,
2018-06-02,WN,WN,WN,3964,WN,N242WN,3964,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",740,735,-5,10,745,833,2,850,835,-15,0,,0,N,70,60,48,1,304,,,,,,,,,
2018-06-02,WN,WN,WN,4768,WN,N268WN,4768,14683,SAT,"San Antonio, TX",12191,HOU,"Houston, TX",850,858,8,10,908,943,6,945,949,4,0,,0,N,55,51,35,1,192,,,,,,,,,
2018-06-02,WN,WN,WN,10,WN,N8604K,10,14683,SAT,"San Antonio, TX",14679,SAN,"San Diego, CA",1425,1428,3,8,1436,1505,3,1525,1508,-17,0,,0,N,180,160,149,1,1129,,,,,,,,,
2018-06-02,WN,WN,WN,4603,WN,N967WN,4603,14730,SDF,"Louisville, KY",15304,TPA,"Tampa, FL",750,759,9,10,809,1000,4,950,1004,14,0,,0,N,120,125,111,1,727,,,,,,,,,
2018-06-02,WN,WN,WN,4854,WN,N429WN,4854,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",2020,2009,-11,12,2021,2124,2,2140,2126,-14,0,,0,N,80,77,63,1,417,,,,,,,,,
2018-06-02,WN,WN,WN,3195,WN,N737JW,3195,15016,STL,"St. Louis, MO",11618,EWR,"Newark, NJ",1140,1705,325,16,1721,2025,13,1500,2038,338,0,,0,N,140,153,124,1,872,144,0,13,0,181,,,,
2018-06-02,AA,AA,AA,2497,AA,N912AN,2497,11298,DFW,"Dallas/Fort Worth, TX",10397,ATL,"Atlanta, GA",2053,2050,-3,13,2103,2345,19,2359,4,5,0,,0,N,126,134,102,1,731,,,,,,,,,
2018-06-02,AA,AA,AA,2511,AA,N877NN,2511,11298,DFW,"Dallas/Fort Worth, TX",10140,ABQ,"Albuquerque, NM",1320,1313,-7,15,1328,1352,6,1410,1358,-12,0,,0,N,110,105,84,1,569,,,,,,,,,
2018-06-02,AA,AA,AA,466,AA,N578UW,466,14100,PHL,"Philadelphia, PA",11057,CLT,"Charlotte, NC",1525,1536,11,49,1625,1746,7,1721,1753,32,0,,0,N,116,137,81,1,449,8,0,21,0,3,,,,
2018-06-02,AA,AA,AA,2054,AA,N833AW,2054,11057,CLT,"Charlotte, NC",14100,PHL,"Philadelphia, PA",1305,1329,24,17,1346,1508,9,1444,1517,33,0,,0,N,99,108,82,1,449,12,0,9,0,12,,,,
2018-06-02,AA,AA,AA,1033,AA,N934AN,1033,11298,DFW,"Dallas/Fort Worth, TX",14635,RSW,"Fort Myers, FL",655,723,28,19,742,1054,3,1029,1057,28,0,,0,N,154,154,132,1,1017,28,0,0,0,0,,,,
2018-06-02,AA,AA,AA,2289,AA,N151AN,2289,12889,LAS,"Las Vegas, NV",11298,DFW,"Dallas/Fort Worth, TX",855,845,-10,13,858,1306,14,1338,1320,-18,0,,0,N,163,155,128,1,1055,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,5830,YV,N915FJ,5830,14107,PHX,"Phoenix, AZ",13158,MAF,"Midland/Odessa, TX",1842,,,,,,,2219,,,1,A,0,N,97,,,1,581,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,5904,YV,N246LR,5904,11540,ELP,"El Paso, TX",14107,PHX,"Phoenix, AZ",830,824,-6,12,836,832,34,909,906,-3,0,,0,N,99,102,56,1,347,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,4653,YX,N404YX,4653,12323,ILM,"Wilmington, NC",11278,DCA,"Washington, DC",922,920,-2,9,929,1016,5,1050,1021,-29,0,,0,N,88,61,47,1,319,,,,,,,,,
2018-06-02,AA,AA_CODESHARE,AA,4654,YX,N405YX,4654,14122,PIT,"Pittsburgh, PA",13303,MIA,"Miami, FL",700,658,-2,14,712,926,6,945,932,-13,0,,0,N,165,154,134,1,1013,,,,,,,,,
2018-06-02,UA,UA,UA,2410,UA,N473UA,2410,12892,LAX,"Los Angeles, CA",13204,MCO,"Orlando, FL",2235,2247,12,17,2304,615,4,622,619,-3,0,,0,N,287,272,251,1,2218,,,,,,,,,
2018-06-02,UA,UA,UA,2219,UA,N433UA,2219,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",600,558,-2,20,618,719,7,735,726,-9,0,,0,N,95,88,61,1,416,,,,,,,,,
2018-06-02,UA,UA,UA,2106,UA,N842UA,2106,14986,SRQ,"Sarasota/Bradenton, FL",11618,EWR,"Newark, NJ",1050,1043,-7,12,1055,1309,6,1341,1315,-26,0,,0,N,171,152,134,1,1034,,,,,,,,,
2018-06-02,DL,DL_CODESHARE,DL,5689,CP,N625CZ,5689,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1757,1821,24,14,1835,2006,11,2007,2017,10,0,,0,N,130,116,91,1,696,,,,,,,,,
2018-06-02,DL,DL_CODESHARE,DL,5018,9E,N131EV,5018,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",1025,1019,-6,26,1045,1150,5,1224,1155,-29,0,,0,N,119,96,65,1,419,,,,,,,,,
2018-06-02,DL,DL_CODESHARE,DL,5031,9E,N676CA,5031,11193,CVG,"Cincinnati, OH",13487,MSP,"Minneapolis, MN",708,705,-3,15,720,801,6,808,807,-1,0,,0,N,120,122,101,1,596,,,,,,,,,
2018-06-02,AS,AS,AS,64,AS,N611AS,64,15841,WRG,"Wrangell, AK",12819,KTN,"Ketchikan, AK",1612,1556,-16,10,1606,1634,4,1644,1638,-6,0,,0,N,32,42,28,1,82,,,,,,,,,
2018-06-02,AS,AS,AS,131,AS,N556AS,131,14057,PDX,"Portland, OR",10299,ANC,"Anchorage, AK",1136,1144,8,13,1157,1408,6,1418,1414,-4,0,,0,N,222,210,191,1,1542,,,,,,,,,
2018-06-02,AS,AS,AS,185,AS,N513AS,185,14679,SAN,"San Diego, CA",12758,KOA,"Kona, HI",1010,959,-11,15,1014,1245,4,1310,1249,-21,0,,0,N,360,350,331,1,2556,,,,,,,,,
2018-06-02,AS,AS,AS,800,AS,N596AS,800,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",2031,2018,-13,11,2029,2149,9,2219,2158,-21,0,,0,N,108,100,80,1,605,,,,,,,,,
2018-06-02,AS,AS,AS,833,AS,N579AS,833,14057,PDX,"Portland, OR",12173,HNL,"Honolulu, HI",1051,1049,-2,8,1057,1344,4,1348,1348,0,0,,0,N,357,359,347,1,2603,,,,,,,,,
2018-06-02,AS,AS,AS,1390,AS,N642VA,1390,14771,SFO,"San Francisco, CA",13495,MSY,"New Orleans, LA",1040,1039,-1,13,1052,1642,7,1657,1649,-8,0,,0,N,257,250,230,1,1911,,,,,,,,,
2018-06-02,B6,B6,B6,1986,B6,N358JB,1986,14122,PIT,"Pittsburgh, PA",10721,BOS,"Boston, MA",540,527,-13,9,536,645,3,713,648,-25,0,,0,N,93,81,69,1,496,,,,,,,,,
2018-06-02,B6,B6,B6,776,B6,N763JB,776,13495,MSY,"New Orleans, LA",12478,JFK,"New York, NY",611,607,-4,15,622,956,6,1009,1002,-7,0,,0,N,178,175,154,1,1182,,,,,,,,,
